id,asin.original,asin.variant,review_data,date.date,date.unix,name,rating,title,review,verified_purchase,media,positive_sentiment,negative_sentiment,asin,num_tokens,review_num_tokens,response
197,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States 🇺🇸 on October 31, 2022",2022-10-31,1667174400,JRAllen,5,Great product!,My preschool class loves this toy  they fight over it every day and us teachers love it too,False,[],0.9909799098968506,0.0014922094997018,B07XCRT49W,19,19,"{""Review Summary"": ""Popular toy among preschoolers and teachers"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Frequent fighting among preschoolers"",""How the product is used"": ""As a toy in a preschool classroom"",""Where the product is used"": ""Preschool classroom"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by preschoolers and teachers"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Preschool teacher or parent""}"
198,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on October 23, 2022",2022-10-23,1666479600,Stacy Levchuk,1,Gets Rusty Quick,These little balls in the tablet get rusty even if its just a tiny bit of spill of food or liquid And kids have dirty hands so this thing was destroyed about a week after we got it It is complete junk and not worth the moneyshipping it your house and throwing it in the trash adding to our landfills All in 1 week,False,[],0.0012810331536456,0.9965346455574036,B07XCRT49W,67,67,"{""Review Summary"": ""Poor quality product that rusts easily and is not durable"",""Observed Technical Facts"": ""Tablet with small balls that rust easily"",""Improvements expected / what users request"": ""More durable materials, better design to prevent rusting"",""Complaints and issues users have experienced"": ""Rusts easily, not durable, not worth the money"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Negative"",""Anger"": ""Yes"",""Anger Reason"": ""Poor quality, not worth the money"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Rusts easily, not durable"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
199,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on October 20, 2022",2022-10-20,1666220400,Polka Dot,5,Busy toy to keep the little ones occupied,Busy toy to keep the little ones occupied encourages creativity develops fine motor coordination,False,[],0.9322393536567688,0.0057837003841996,B07XCRT49W,14,14,"{""Review Summary"": ""Great toy for keeping kids busy and developing skills."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""To keep little ones occupied and encourage creativity"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Keeps kids occupied, encourages creativity, develops fine motor coordination"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
200,B07XCRT49W,B07XCRT49W,"Reviewed in the United States 🇺🇸 on October 19, 2022",2022-10-19,1666134000,loveadict44,3,Fun but LOUD.,So my kid likes it But I ultimately bought it to add to my arsenal of busy toys for when she has to sit through her brothers PT appointments since I have to bring her along with us The problem that I did not anticipate is that this toy is VERY loud and isnt conducive to a quiet drs office The magnetic beads inside rattle loudly when shifted but it also makes very noisy clacking sounds when the magnetic bead is drawn up or pushed back down It is actually astounding how loud it can be I expected maybe a small amount of noise but its quite amplified Theres just no way to prevent it I had no idea it was going to be as noisy as it is or I wouldnt have bought it,False,[],0.2042465209960937,0.159428596496582,B07XCRT49W,140,140,"{""Review Summary"": ""Toy is too loud for quiet environments, not suitable for doctor's offices."",""Observed Technical Facts"": ""Magnetic beads inside, noisy clacking sounds"",""Improvements expected / what users request"": ""Quieter operation, warning about noise level on packaging"",""Complaints and issues users have experienced"": ""Very loud, not suitable for quiet environments"",""How the product is used"": ""As a busy toy for kids"",""Where the product is used"": ""Doctor's offices"",""Sentiment"": ""Negative"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Toy is too loud for quiet environments"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who bought the toy for their child to use during appointments""}"
201,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States 🇺🇸 on October 16, 2022",2022-10-16,1665874800,Nanny Fine,5,Perfect for SpEd classroom,I purchased this for a classroom for special needs kiddos They LOVED IT,False,[],0.9769203662872314,0.0047623291611671,B07XCRT49W,15,15,"{""Review Summary"": ""Great product for special needs classroom"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""In a special needs classroom"",""Where the product is used"": ""Classroom"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by special needs kiddos"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Teacher or caregiver for special needs children""}"
202,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States 🇺🇸 on October 14, 2022",2022-10-14,1665702000,Benjamin & Michelle Del Ponte,4,Kids loved it,The kids loved this for the first day until they lost the magnetic pen I swear it had feet Perhaps it should be attached by a string,False,[],0.177518293261528,0.4976462721824646,B07XCRT49W,27,27,"{""Review Summary"": ""Kids loved it but lost magnetic pen quickly"",""Observed Technical Facts"": ""Magnetic pen"",""Improvements expected / what users request"": ""Pen should be attached by a string"",""Complaints and issues users have experienced"": ""Pen was lost quickly"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Neutral"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent or caregiver of children who used the product""}"
203,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States 🇺🇸 on October 12, 2022",2022-10-12,1665529200,Melissa Giblin,4,Almost perfect,I purchased these to be used with kindergarten3rd grade students Fun and messfree I do wish the stylus was somehow attached to the board to prevent it from getting lost,False,[],0.7816322445869446,0.0126485303044319,B07XCRT49W,34,34,"{""Review Summary"": ""Fun and mess-free for young students, but stylus attachment would be helpful."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Stylus attachment to the board"",""Complaints and issues users have experienced"": ""Stylus getting lost"",""How the product is used"": ""With kindergarten-3rd grade students"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun and mess-free for young students"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Teacher or educator working with young students""}"
204,B07XCRT49W,B07XCRT49W,"Reviewed in the United States 🇺🇸 on October 11, 2022",2022-10-11,1665442800,Diana,3,Pen not attached,My grandson loves playing with this but the pen is not attached  he lost it on the first day we did finally find it but as a design issue they need to have pen attached,False,[],0.1211697608232498,0.4647774696350097,B07XCRT49W,36,36,"{""Review Summary"": ""Grandson loves playing with it, but design issue with pen attachment"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Pen attachment to the device"",""Complaints and issues users have experienced"": ""Pen is not attached and was lost on the first day"",""How the product is used"": ""Playing"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Grandson loves playing with it"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Pen is not attached and was lost on the first day"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""Yes"",""User Description"": ""Grandparent""}"
205,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on July 28, 2022",2022-07-28,1658962800,AverageGummyBear,4,Almost perfect,Product is fun for all ages and seems durable but for kids there really needs to be a string to keep the pen from being lost,False,[],0.3697530031204223,0.0604028701782226,B07XCRT49W,26,26,"{""Review Summary"": ""Fun and durable product, but needs improvement for kids' use"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Addition of a string to keep the pen from being lost"",""Complaints and issues users have experienced"": ""Pen can be easily lost without a string"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun for all ages, durable"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Lack of string to keep pen from being lost"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
206,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on July 26, 2022",2022-07-26,1658790000,John,5,So good bought a second for friends,This thing is great Kids and adults love it One thing to know is it can be a bit loud but the entertainment it brings is worth it If youre thinking about it just buy it,False,[],0.9884816408157348,0.0012154792202636,B07XCRT49W,36,36,"{""Review Summary"": ""Great entertainment for kids and adults, but can be loud."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Can be loud"",""How the product is used"": ""Entertainment"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Brings great entertainment"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
207,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on July 21, 2022",2022-07-21,1658358000,Amazon Customer,5,Great to keep kids entertained,We have loved this We have it in our sensory backpack for when we go out and my oldest loves this thing This is her goto when we are at restaurants waiting for our food Normally outings would be filled with trying to come up with new creative games to pass the time and keep them entertained while we waited for our food to come out and not be overwhelmed by all the sounds and action going on around us now we pull this out and its quiet and calm and peaceful They have something to focus on to help drown all the extra sensory input and its been a game changer with our outings,False,[],0.9950810074806212,0.0013398225419223,B07XCRT49W,115,115,"{""Review Summary"": ""Game changer for outings with sensory-sensitive children."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""None mentioned"",""How the product is used"": ""In a sensory backpack for outings"",""Where the product is used"": ""Restaurants and other public places"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Quiet, calm, and peaceful, helps children focus and drown out sensory input"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of sensory-sensitive children""}"
208,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on July 21, 2022",2022-07-21,1658358000,Kelly K,3,No good without the pen,I bought this for car rides to keep my toddler busy He loved it until he lost the pen somewhere in our house possibly down a grate so now I have a useless toy because you cant buy a back up pen,False,[],0.1885612457990646,0.5615997314453125,B07XCRT49W,42,42,"{""Review Summary"": ""Toy is useless without backup pen, disappointing for parents"",""Observed Technical Facts"": ""Comes with a pen for drawing on the toy"",""Improvements expected / what users request"": ""Ability to purchase backup pens separately"",""Complaints and issues users have experienced"": ""Lost pen renders toy useless"",""How the product is used"": ""Entertaining toddlers during car rides"",""Where the product is used"": ""In the car"",""Sentiment"": ""Disappointment"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Lost pen renders toy useless"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of a toddler""}"
209,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on July 19, 2022",2022-07-19,1658185200,Ashlie Suarez,5,So easy & fun,The media could not be loaded My 5  13 year old love theirs I also find myself playing around with it too it helps calm my anxiety  its a great stress reliever Both of my girls love sensory toys  I think this toy is definitely up there for their liking  one of their most used sensory items,False,[],0.968445599079132,0.0094125056639313,B07XCRT49W,65,65,"{""Review Summary"": ""Great sensory toy for kids and adults, helps with anxiety and stress relief."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Sensory toy for anxiety and stress relief"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Helps with anxiety and stress relief, loved by both kids and adults"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of two kids who love sensory toys""}"
210,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on July 17, 2022",2022-07-17,1658012400,Amber D.,2,Cheaply Made,Cheaply made product Child used it for one day and the coating on the pen starting coming off leaving shards on the board Not safe and poor quality,False,[],0.0010333250975236,0.9863073825836182,B07XCRT49W,29,29,"{""Review Summary"": ""Poor quality and unsafe product"",""Observed Technical Facts"": ""Coating on pen came off after one day of use"",""Improvements expected / what users request"": ""Better quality materials, safer design"",""Complaints and issues users have experienced"": ""Coating on pen came off and left shards on the board"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Negative"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""No"",""Delight Reason"": ""N/A"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Poor quality and safety concerns"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
211,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on July 17, 2022",2022-07-17,1658012400,Shaunda Holland,5,Nice,Kids and I enjoyed trying to make things on our way to vacay,False,[],0.8599832057952881,0.0131713785231113,B07XCRT49W,14,14,"{""Review Summary"": ""Fun activity for kids during travel"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertainment during travel"",""Where the product is used"": ""During travel"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Enjoyed making things"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent traveling with kids""}"
212,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on July 17, 2022",2022-07-17,1658012400,kristel,5,Yes!,I wish I had one when I was younger,False,[],0.3014890551567077,0.2955852746963501,B07XCRT49W,9,9,"{""Review Summary"": ""Unknown"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Neutral"",""Anger"": ""false"",""Anger Reason"": ""N/A"",""Delight"": ""false"",""Delight Reason"": ""N/A"",""Disappointment"": ""false"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""false"",""User Description"": ""Unknown""}"
213,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on July 15, 2022",2022-07-15,1657839600,Down 2 Meee,5,"Very Fun, Very Cool!",So fun the whole family was playing with it even me,False,[],0.9721893072128296,0.0038992334157228,B07XCRT49W,11,11,"{""Review Summary"": ""Fun for the whole family"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Playing with family"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Fun for the whole family"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
214,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on July 10, 2022",2022-07-10,1657407600,Scott W.,5,AMAZING TOY,Really great toy that also inspires creativity EXCELLENT QUALITY AND VALUE,False,[],0.9963422417640686,0.0015205307863652,B07XCRT49W,15,15,"{""Review Summary"": ""Great toy that inspires creativity and is of excellent quality and value."",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""As a toy that inspires creativity"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Inspires creativity, excellent quality and value"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
215,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on August 24, 2022",2022-08-24,1661295600,Pink Mama,4,Stuck Beads!,This is a great toy to have in the car for the kids to play with my son thoroughly enjoys it My only gripe is that we have a few beads that are stuck towards the bottom and it dont popup like the rest Otherwise great boredom buster for the kids,False,[],0.9258797764778136,0.0028126626275479,B07XCRT49W,53,53,"{""Review Summary"": ""Great toy for kids, but some beads get stuck"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Fix issue with stuck beads"",""Complaints and issues users have experienced"": ""Beads get stuck towards the bottom"",""How the product is used"": ""In the car to keep kids entertained"",""Where the product is used"": ""Car"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Great boredom buster for kids"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who uses the toy to entertain their child in the car""}"
216,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on August 24, 2022",2022-08-24,1661295600,Brandy Rossiano,5,Great for all ages,This offer endless amounts of play time for kids and admittedly adults too The family loves them Even my 1 year old Great for travel,False,[],0.9899425506591796,0.0017172751249745,B07XCRT49W,26,26,"{""Review Summary"": ""Great for kids and adults, perfect for travel"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""For playtime"",""Where the product is used"": ""At home and during travel"",""Sentiment"": ""Delight"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Endless playtime, loved by the whole family including the 1-year-old"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
217,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on August 15, 2022",2022-08-15,1660518000,Fireballk4,5,Great toy- good quiet time activity,The whole family loves this toy Its great for a quiet time activity at a restaurant or in the car to replace a screen My only issue is that the stylist needs to be connected to the tablet with a string or wire Too easy to lose Excellent toy,False,[],0.9801462888717652,0.0014975388767197,B07XCRT49W,49,49,"{""Review Summary"": ""Excellent toy for quiet time activities, but stylist needs to be connected to the tablet"",""Observed Technical Facts"": ""Tablet-compatible, includes stylist"",""Improvements expected / what users request"": ""Stylist to be connected to the tablet with a string or wire"",""Complaints and issues users have experienced"": ""Stylist is too easy to lose"",""How the product is used"": ""Quiet time activity at a restaurant or in the car"",""Where the product is used"": ""Restaurant, car"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Great for quiet time activities, whole family loves it"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""unknown"",""Season"": ""unknown"",""Weather"": ""unknown"",""User Known"": ""No"",""User Description"": ""Family with young children""}"
218,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on August 12, 2022",2022-08-12,1660258800,Kaila,5,Keeps the kids busy,My absolute go to toy for on the go and at restaurants Kids will spend a good chunk of time with them I find myself playing with it if they are now Definitely gets everyones attention,False,[],0.9640286564826964,0.0112440176308155,B07XCRT49W,37,37,"{""Review Summary"": ""Great toy for on-the-go entertainment"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""On-the-go entertainment, at restaurants"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Provides entertainment for kids and adults, attention-grabbing"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
219,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on August 12, 2022",2022-08-12,1660258800,Rebecca C.,5,Drawing board,Bought it for my 6 yr old grandson who is autistic and he enjoys it,False,[],0.9322302937507628,0.0076114484108984,B07XCRT49W,17,17,"{""Review Summary"": ""Great for children with autism"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertainment for a 6-year-old with autism"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Grandson enjoys it"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Grandparent of a 6-year-old with autism""}"
220,B07XCRT49W,B07XCRT49W,"Reviewed in the United States on August 8, 2022",2022-08-08,1659913200,Kindle Customer,5,Tool easy to lose,I love this for my kiddos Especially my autistic one I wish the pen had a string type attachment Bought two boards and we can only find one tool,False,[],0.9720457196235656,0.0070891072973608,B07XCRT49W,30,30,"{""Review Summary"": ""Great for kids, especially those with autism, but needs improvement in pen attachment"",""Observed Technical Facts"": ""Magnetic drawing board, pen"",""Improvements expected / what users request"": ""Pen attachment with string"",""Complaints and issues users have experienced"": ""Lost pen due to lack of attachment"",""How the product is used"": ""Drawing and writing"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Great for kids, especially those with autism"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Lost pen due to lack of attachment"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent of children, one of whom is autistic""}"
221,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on August 4, 2022",2022-08-04,1659567600,barhunter1969,5,nice,Great product Black is best color,False,[],0.986284613609314,0.0036672777496278,B07XCRT49W,6,6,"{""Review Summary"": ""Positive review with no specific feedback"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Positive feedback"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
222,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on August 4, 2022",2022-08-04,1659567600,Theresa Schilmoeller,5,Hours of entertainment,This was a hit for all the three year old cousins at a weeklong vacation They loved it and it held up to all the use just fine Seems very sturdy,False,[],0.9862624406814576,0.0016991258598864,B07XCRT49W,32,32,"{""Review Summary"": ""Sturdy and loved by kids"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Entertaining kids"",""Where the product is used"": ""Vacation"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by kids, held up to use"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Weeklong vacation"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
223,B07XCRT49W,B07X7YFZWG,"Reviewed in the United States on July 31, 2022",2022-07-31,1659222000,Kara Lozev,4,Not road trip friendly,Very cool toy my 2yr old my 5 yr old and my 7 yr old loved it  Unfortunately I bought this for a road trip and instantly regretted it bc they r so loud Not ideal for long journeys,False,[],0.2768446207046509,0.3625862002372741,B07XCRT49W,45,45,"{""Review Summary"": ""Fun toy, but too loud for long journeys"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Quieter operation"",""Complaints and issues users have experienced"": ""Too loud for long journeys"",""How the product is used"": ""Entertainment for children"",""Where the product is used"": ""On a road trip"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Loved by 2yr old, 5yr old, and 7yr old"",""Disappointment"": ""Yes"",""Disappointment Reason"": ""Too loud for long journeys"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Parent who purchased the toy for their children""}"
224,B07XCRT49W,B07XCRVK2Y,"Reviewed in the United States on July 31, 2022",2022-07-31,1659222000,Kim Sago,2,Unmet expectation,Easy use for child,False,[],0.8423640131950378,0.0232931207865476,B07XCRT49W,4,4,"{""Review Summary"": ""Easy to use for a child"",""Observed Technical Facts"": ""Unknown"",""Improvements expected / what users request"": ""Unknown"",""Complaints and issues users have experienced"": ""Unknown"",""How the product is used"": ""Unknown"",""Where the product is used"": ""Unknown"",""Sentiment"": ""Positive"",""Anger"": ""No"",""Anger Reason"": ""N/A"",""Delight"": ""Yes"",""Delight Reason"": ""Easy for a child to use"",""Disappointment"": ""No"",""Disappointment Reason"": ""N/A"",""Time"": ""Unknown"",""Season"": ""Unknown"",""Weather"": ""Unknown"",""User Known"": ""No"",""User Description"": ""Unknown""}"
