"asin","data_label","positive_sentiment","negative_sentiment","rating_avg","rating","id","how_product_is_used","media","where_product_is_used","user_description","observation_count","percentage","type","cluster_label"
"B07XCRVK2Y","size of the product","0.1347458660602569","0.4000005722045898",NULL,"[3]","[345]","['Unknown']","[]","['Unknown']","['Unknown']",1,"2.380952380952381","Fact","Sensory Features and Technical Specifications"
"B085Q4W3WX","produces negligible sound and does not require external energy source","0.8559699058532715","0.0584004931151866",NULL,"[5]","[119]","['As a toy for young children']","[]","['Unknown']","['Gift giver for a 3-year-old child']",1,"14.285714285714285","Fact","Drawing Tablet and Stylus"
"B07XCRVK2Y","magnetic beads inside with loud rattling and clacking sounds","0.2042465209960937","0.159428596496582",NULL,"[3]","[350]","['As a busy toy for a child during appointments']","[]","[""Doctor's office""]","['Parent who purchased the toy for their child']",1,"2.380952380952381","Fact","Sensory Toys with Balls and Beads"
"B085Q4W3WX","balls are defective","0.0289128273725509","0.7172110080718994",NULL,"[2]","[118]","['Playing a game']","[]","['Unknown']","['Unknown']",1,"14.285714285714285","Fact","Quality of Ball Pit Balls"
"B07XCRVK2Y","portable, includes suggested drawings, and mess-free","0.9212595224380492","0.0157744251191616",NULL,"[5]","[337]","['As a travel toy']","[]","['During travel']","['Parent of a two-year-old who enjoys travel and is looking for mess-free toys']",1,"2.380952380952381","Fact","Drawing Tablet and Stylus"
"B09R9MMW6J","magnetic board included","0.9252464175224304","0.0022925077937543",NULL,"[4]","[249]","['As a toy for a child with ADHD']","[]","['Unknown']","['Parent of a 9-year-old child with ADHD']",1,"14.285714285714285","Fact","Magnetic Drawing Tools and Toys"
"B09R9MMW6J","holes are chipped and balls do not stay up","0.5627334713935852","0.1908617913722992",NULL,"[2]","[244]","['Drawing and writing practice']","[]","['Home, school']","['Unknown']",1,"14.285714285714285","Fact","Quality of Ball Pit Balls"
"B085Q4W3WX","toy with beads","0.0366365946829319","0.549738347530365",NULL,"[3]","[122]","['As a toy']","[]","['Unknown']","['Parent who bought the toy for their daughter']",1,"14.285714285714285","Fact","Sensory Toys with Balls and Beads"
"B09R9MMW6J","produces negligible sound and does not require external energy source","0.8559699058532715","0.0584004931151866",NULL,"[5]","[239]","['As a toy for young children']","[]","['Unknown']","['Gift giver for a 3-year-old newly an older brother']",1,"14.285714285714285","Fact","Drawing Tablet and Stylus"
"B085Q4W3WX","tactile drawing board with raised balls included","0.9669886827468872","0.0022564176470041",NULL,"[4]","[117]","['Tactile drawing for blind kids']","[]","['Unknown']","['Parent of a blind child who purchased the product']",1,"14.285714285714285","Fact","Magnetic Drawing Tools and Toys"
"B09R9MMW6J","balls are defective","0.0289128273725509","0.7172110080718994",NULL,"[2]","[238]","['Playing a game']","[]","['Unknown']","['Unknown']",1,"14.285714285714285","Fact","Quality of Ball Pit Balls"
"B07X7YFZWG","beads can get stuck","0.9258797764778136","0.0028126626275479",NULL,"[4]","[60]","['In the car to keep kids entertained']","[]","['Car']","['Parent who uses the toy to keep their child entertained in the car']",1,"1.694915254237288","Issue","Fine Motor Skills Bead Maze"
"B07Q899BPB","frustration with balls not dropping down on drawing side","0.1696019172668457","0.2765800356864929",NULL,"[3]","[276]","['Drawing and writing']","[]","['Unknown']","['Unknown']",1,"10","Issue","Fine Motor Skills Bead Maze"
"B01M4OV4Q4","magnet board not working properly","0.0444685406982898","0.6372043490409851",NULL,"[3]","[404]","['Pediatric occupational therapy']","[]","['Unknown']","['Pediatric occupational therapist']",1,"14.285714285714285","Issue","Issues with Magnetic Board and Pen Attachment"
"B07Q899BPB","pen and magnet are easily breakable and beads may come up too easily","0.0032321605831384","0.9633163213729858",NULL,"[2]","[283]","['Drawing and playing with beads']","[]","['Unknown']","['Parent of a 4-year-old child']",1,"10","Issue","Fine Motor Skills Bead Maze"
"B07X7YFZWG","balls may malfunction","0.7263879776000977","0.0231071878224611",NULL,"[4]","[26]","['Unknown']","['https://m.media-amazon.com/images/I/71OPaLOsArL._SL1600_.jpg']","['In a car']","['Parent of an 11-year-old nonverbal autistic child']",1,"1.694915254237288","Issue","Board Game Malfunctions"
"B01M4OV4Q4","received a used item instead of a new one, with no packaging","0.19938725233078","0.5188203454017639",NULL,"[3]","[395]","['Unknown']","[]","['Unknown']","['Unknown']",1,"14.285714285714285","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","difficult to draw with","0.9808896780014038","0.0017461497336626",NULL,"[5]","[29]","['Sensory play, drawing']","[]","['Road trips']","['Parent of a 25-year-old daughter who enjoys sensory play']",1,"1.694915254237288","Issue","Fine Motor Skills Bead Maze"
"B07X7YFZWG","can be easily disrupted by others","0.9584963321685792","0.0085182581096887",NULL,"[5]","[105]","['Creating pictures and dropping beads']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07Q899BPB","loud and bothersome for plane travel","0.048403687775135","0.5383590459823608",NULL,"[5]","[269]","['Plane travel, road trips']","[]","['Plane, car']","['Traveler who values consideration for others']",1,"10","Issue","Noise Level and Travel"
"B07Q899BPB","pen broke within 10 minutes and may be a potential safety hazard for children","0.0007116115884855","0.9963756799697876",NULL,"[1]","[270]","['Writing']","['https://m.media-amazon.com/images/I/71bRAOERe7L._SL1600_.jpg']","['Unknown']","['Unknown']",1,"10","Issue","Pen Attachment and Loss"
"B07X7YFZWG","difficult for young children to push beads down","0.4469638466835022","0.1673235893249511",NULL,"[5]","[16]","['As a toy for young children']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go']","['Parent of a young child']",1,"1.694915254237288","Issue","Fine Motor Skills Bead Maze"
"B07Q899BPB","frustration with drawing shapes","0.0061604846268892","0.9263665080070496",NULL,"[2]","[284]","['Drawing']","[]","['Unknown']","['Unknown']",1,"10","Issue","Fine Motor Skills Bead Maze"
"B07X7YFZWG","frequent fighting among preschoolers","0.9909799098968506","0.0014922094997018",NULL,"[5]","[72]","['As a toy in a preschool classroom']","[]","['Preschool classroom']","['Preschool teacher or parent']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07Q899BPB","no issues mentioned","0.9075591564178468","0.0059059434570372",NULL,"[5]","[275]","[""For kids' learning stage""]","[]","['Unknown']","['Parent of a 4-year-old child']",1,"10","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","balls may malfunction and the pen is detachable","0.0434756353497505","0.6152324080467224",NULL,"[2]","[8]","['As a toy for kids']","[]","['Unknown']","['Parent who purchased the toy for their kids']",1,"1.694915254237288","Issue","Board Game Malfunctions"
"B07Q899BPB","magnets can get stuck and not reset","0.8872426152229309","0.0035718451254069",NULL,"[5]","[278]","['Tracing letters and tactile stimulation']","[]","['Indoors']","['Parent of a child learning to write']",1,"10","Issue","Issues with Magnetic Board and Pen Attachment"
"B07Q899BPB","item may be defective with a missing magnet in the pen","0.0006667474517598","0.9973742365837096",NULL,"[1]","[280]","['Unknown']","[]","['Unknown']","['Unknown']",1,"10","Issue","Issues with Magnetic Board and Pen Attachment"
"B07QXMLSS5","magnet balls may not stay up when using the pen, rendering the product useless","0.0014984790468588","0.9743279218673706",NULL,"[1]","[262]","['Unknown']","[]","['Unknown']","['Gift giver who purchased the product for their niece']",1,"50","Issue","Issues with Magnetic Board and Pen Attachment"
"B01M4OV4Q4","too loud for use on airplanes","0.9469536542892456","0.0023559932596981",NULL,"[4]","[400]","['As an activity during quiet time']","[]","['At home']","['Parent of a 4-year-old daughter']",1,"14.285714285714285","Issue","Noise Level and Travel"
"B01M4OV4Q4","losing the pen renders the device useless","0.8205809593200684","0.0199266094714403",NULL,"[4]","[408]","['Unknown']","[]","['Unknown']","['Unknown']",1,"14.285714285714285","Issue","Pen Attachment and Loss"
"B07X7YFZWG","is loud","0.2907486893236637","0.4826640859246253",NULL,"[4, 1]","[80, 15]","['Writing', 'On a plane']","[]","['Unknown', 'Plane']","['Unknown', 'Unknown']",2,"3.389830508474576","Issue","Noisy Operation"
"B07Q899BPB","received a damaged/used product instead of a new one, with no packaging","0.0171710699796676","0.8208156228065491",NULL,"[1]","[279]","['Unknown']","[]","['Unknown']","['Unknown']",1,"10","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","rusts easily, is not durable, and not worth the money","0.0012810331536456","0.9965346455574036",NULL,"[1]","[73]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","pen is not connected to the board","0.9268513917922974","0.0069733411073684",NULL,"[4]","[104]","['Unknown']","[]","['Unknown']","['Parent who purchased the product for their daughter']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pens are too easy to lose","0.912802278995514","0.0311444699764251",NULL,"[5]","[50]","['Artistic activities']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen coating came off and left shards on the board","0.0010333250975236","0.9863073825836182",NULL,"[2]","[95]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","operation is loud and balls may not stay on the board","0.9347500801086426","0.004588502459228",NULL,"[4]","[7]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who use the product']",1,"1.694915254237288","Issue","Board Game Malfunctions"
"B07X7YFZWG","poor magnetic pen attachment and a profit-driven approach","0.1887885928153991","0.4637235105037689",NULL,"[2]","[59]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Issues with Magnetic Board and Pen Attachment"
"B07X7YFZWG","losing the pen renders the product useless","0.1729212179780005","0.40776127576828",NULL,"[2, 3]","[93, 23]","['Unknown', 'Entertaining children during car rides']","[]","['Unknown', 'In the car']","['Unknown', 'Parent of a toddler']",2,"3.389830508474576","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen is easily lost and frustrating for kids","0.177518293261528","0.4976462721824646",NULL,"[4]","[77]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who used the product']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen gets lost easily","0.9378347396850586","0.0049439305439591",NULL,"[5]","[51]","['Drawing and writing']","[]","['Unknown']","['Parent of kids who use the drawing boards']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen is not securely attached to the board and makes a loud noise when shaking","0.979304313659668","0.0024449084885418",NULL,"[4]","[31]","['In a classroom setting']","[]","['Classroom']","['Teacher or educator']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","product arrived slightly damaged","0.2134726792573928","0.0837248265743255",NULL,"[4]","[101]","['Child enjoys playing with it']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","size is smaller than expected","0.1347458660602569","0.4000005722045898",NULL,"[3]","[70]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","pen gets dropped during car use","0.3916453719139099","0.1440629959106445",NULL,"[5]","[82]","['Car use']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen is easily misplaced because it is detachable","0.582413911819458","0.0316843837499618",NULL,"[4]","[45]","['Writing notes and reminders']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","product can become annoying over time","0.5012603402137756","0.0642836540937423",NULL,"[5]","[3]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","makes a loud noise and balls frequently get stuck","0.0129437521100044","0.7076740264892578",NULL,"[3]","[85]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Board Game Malfunctions"
"B07X7YFZWG","is slightly noisy","0.9043961465358734","0.0054959965636953",NULL,"[5, 5]","[108, 86]","['Entertainment during road trips', 'Traveling with kids']","[]","['Car', 'Unknown']","['Parent who purchased the product for their kids', 'Parent who travels with kids']",2,"3.389830508474576","Issue","Noisy Operation"
"B07X7YFZWG","pen is easily lost without a string","0.3697530031204223","0.0604028701782226",NULL,"[4]","[90]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen is easily lost due to lack of attachment","0.9720457196235656","0.0070891072973608",NULL,"[5]","[65]","['Drawing and writing']","[]","['Unknown']","['Parent of children, one of whom is autistic']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","limited hole pattern for creating perfect designs","0.7630510330200195","0.0332942605018615",NULL,"[3]","[21]","['Calming during panic attacks']","['https://m.media-amazon.com/images/I/71+E+Jhhu4L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71piAyzQj4L._SL1600_.jpg']","['Unknown']","['Adult user with panic attacks']",1,"1.694915254237288","Issue","Fine Motor Skills Bead Maze"
"B07X7YFZWG","pen gets lost easily and there are limited color options","0.8783681392669678","0.0171441361308097",NULL,"[5]","[71]","['As a toy for a 4-year-old during car trips and rest time']","[]","['In the car, at home']","['Parent of a 4-year-old']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","pen is not attached and easily lost","0.1211697608232498","0.4647774696350097",NULL,"[3]","[79]","['Playing']","[]","['Unknown']","['Grandparent of the child who uses the product']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","metal balls may fall out of some holes","0.7412827610969543","0.0316500142216682",NULL,"[4]","[5]","['Inflight entertainment for a toddler.']","[]","['Car, plane.']","[""Parent who purchased the product for a toddler's entertainment during travel.""]",1,"1.694915254237288","Issue","Board Game Malfunctions"
"B07X7YFZWG","pens get lost easily","0.5982517004013062","0.2437092959880828",NULL,"[4]","[106]","['Entertaining kids']","['https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg']","['At home, on trips']","['Parent of young children']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07X7YFZWG","makes a loud noise","0.9775226712226868","0.0017676616553217",NULL,"[5]","[57]","['Pushing marbles back and forth']","[]","['Unknown']","['Parent who purchased the toy for their child']",1,"1.694915254237288","Issue","Noisy Operation"
"B07X7YFZWG","is noisy and rattly at first","0.856742799282074","0.0038723137695342",NULL,"[4]","[1]","['As a toy car']","[]","['Unknown']","['Parent or gift giver']",1,"1.694915254237288","Issue","Noisy Operation"
"B07X7YFZWG","pen is not attached to the product and causing inconvenience","0.6584227085113525","0.2561421394348144",NULL,"[4]","[40]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.694915254237288","Issue","Pen Attachment and Loss"
"B07XCRT49W","not suitable for all users","0.9109312295913696","0.003679459914565",NULL,"[5]","[158]","['Unknown']","[]","['Home']","['Parent of an autistic child']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","pen coating came off and left shards on the board","0.0010333250975236","0.9863073825836182",NULL,"[2]","[210]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","pen gets dropped while using in the car","0.3916453719139099","0.1440629959106445",NULL,"[5]","[187]","['Using the pen while driving']","[]","['Car']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","operation is loud and balls may not stay on the board","0.9347500801086426","0.004588502459228",NULL,"[4]","[172]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who use the product']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRT49W","balls may malfunction","0.7263879776000977","0.0231071878224611",NULL,"[4]","[141]","['Unknown']","['https://m.media-amazon.com/images/I/71OPaLOsArL._SL1600_.jpg']","['In a car']","['Parent of an 11-year-old nonverbal autistic child']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRT49W","difficult to draw with","0.9808896780014038","0.0017461497336626",NULL,"[5]","[144]","['Sensory play, drawing']","[]","['Road trips, home']","['Parent of a 25-year-old daughter who enjoys sensory play']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B07XCRT49W","can be easily disrupted by others","0.9584963321685792","0.0085182581096887",NULL,"[5]","[230]","['Creating pictures and dropping beads']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","losing the pen renders the product useless","0.1572811901569366","0.2539228200912475",NULL,"[2]","[138]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","pen gets lost easily","0.9378347396850586","0.0049439305439591",NULL,"[5]","[176]","['Drawing and writing']","[]","['Unknown']","['Parent of kids who use the drawing boards']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","frequent fighting among preschoolers","0.9909799098968506","0.0014922094997018",NULL,"[5]","[197]","['As a toy in a preschool classroom']","[]","['Preschool classroom']","['Preschool teacher or parent']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","losing the pen renders the toy useless","0.1885612457990646","0.5615997314453125",NULL,"[3]","[208]","['Entertaining toddlers during car rides']","[]","['In the car']","['Parent of a toddler']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07X7YFZWG","too loud for quiet environments","0.2042465209960937","0.159428596496582",NULL,"[3]","[75]","['As a busy toy for kids during appointments']","[]","[""Doctor's offices""]","['Parent who bought the toy for their child to use during appointments']",1,"1.694915254237288","Issue","Noise Level and Travel"
"B07XCRT49W","is noisy at first","0.856742799282074","0.0038723137695342",NULL,"[4]","[166]","['As a toy car']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Noisy Operation"
"B07X7YFZWG","too loud for use on long journeys","0.2768446207046509","0.3625862002372741",NULL,"[4]","[68]","['Entertainment for children']","[]","['On a road trip']","['Parent who purchased the toy for their children']",1,"1.694915254237288","Issue","Noise Level and Travel"
"B07XCRT49W","balls may malfunction and the pen is detachable","0.0434756353497505","0.6152324080467224",NULL,"[2]","[173]","['As a toy for kids']","[]","['Unknown']","['Parent who purchased the toy for their kids']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRT49W","is slightly loud","0.9775226712226868","0.0017676616553217",NULL,"[5]","[182]","['Playing with marbles and enjoying the sound effects']","[]","['Unknown']","['Parent who purchased the toy for their child']",1,"1.7543859649122806","Issue","Noisy Operation"
"B07XCRT49W","is slightly noisy","0.9043961465358734","0.0054959965636953",NULL,"[5, 5]","[233, 191]","['As an activity during road trips', 'Traveling with kids']","[]","['In the car', 'Unknown']","['Parent who purchased the product for their kids', 'Parent who travels with kids']",2,"3.508771929824561","Issue","Noisy Operation"
"B07XCRT49W","pen is easily lost without a string","0.3697530031204223","0.0604028701782226",NULL,"[4]","[205]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","pen is easily lost due to lack of attachment","0.9720457196235656","0.0070891072973608",NULL,"[5]","[220]","['Drawing and writing']","[]","['Unknown']","['Parent of children, one of whom is autistic']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","can become annoying over time","0.5012603402137756","0.0642836540937423",NULL,"[5]","[168]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","makes a loud noise and balls can get stuck","0.0129437521100044","0.7076740264892578",NULL,"[3]","[190]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRT49W","pen gets lost easily and there are limited color options","0.8783681392669678","0.0171441361308097",NULL,"[5]","[196]","['As a toy for a 4-year-old during car trips and rest time']","[]","['In the car, at home']","['Parent of a 4-year-old']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","metal balls may fall out of some holes","0.7412827610969543","0.0316500142216682",NULL,"[4]","[170]","['Inflight entertainment for a toddler']","[]","['Car, plane']","['Parent who purchased the product for a toddler']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRT49W","is loud","0.2907486893236637","0.4826640859246253",NULL,"[4, 1]","[185, 150]","['Writing', 'On a plane']","[]","['Unknown', 'Plane']","['Unknown', 'Unknown']",2,"3.508771929824561","Issue","Noisy Operation"
"B07XCRT49W","is noisy","0.9884816408157348","0.0012154792202636",NULL,"[5]","[206]","['Entertainment']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Noisy Operation"
"B07X7YFZWG","stylus is prone to getting lost","0.904344936211904","0.0054980048832172",NULL,"[5, 5, 4]","[9, 62, 78]","['Unknown', 'Quiet time activity at a restaurant or in the car', 'With kindergarten-3rd grade students']","[]","['Unknown', 'Restaurant, car', 'Unknown']","['Unknown', 'Family with young children', 'Teacher or educator working with young students']",3,"5.084745762711865","Issue","Pen Attachment and Loss"
"B07XCRT49W","magnets are not easily erased and the design is clunkier than expected","0.4320070445537567","0.0337721407413482",NULL,"[3]","[162]","['As a toy for ASD kids']","[]","['Unknown']","['Parent of an ASD child']",1,"1.7543859649122806","Issue","Issues with Magnetic Board and Pen Attachment"
"B07XCRT49W","rusts easily, is not durable, and not worth the money","0.0012810331536456","0.9965346455574036",NULL,"[1]","[198]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","beads can get stuck","0.9258797764778136","0.0028126626275479",NULL,"[4]","[375]","['As a boredom buster for kids in the car']","[]","['In the car']","['Parent who uses the toy to entertain their child in the car']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B085Q3TLF8","magnets may malfunction","0.2320409268140792","0.1651969999074936",NULL,"[2]","[266]","['As a toy for a special needs individual']","[]","['Unknown']","['Individual who purchased the product for a special needs sister']",1,"50","Issue","Issues with Magnetic Board and Pen Attachment"
"B07XCRT49W","pens are too easy to lose","0.912802278995514","0.0311444699764251",NULL,"[5]","[175]","['Artistic activities']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","balls may malfunction","0.7263879776000977","0.0231071878224611",NULL,"[4]","[331]","['Unknown']","['https://m.media-amazon.com/images/I/71OPaLOsArL._SL1600_.jpg']","['In a car']","['Parent of an 11-year-old nonverbal autistic child']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRVK2Y","difficult to draw with","0.9808896780014038","0.0017461497336626",NULL,"[5]","[334]","['Sensory play, drawing']","[]","['Road trips']","['Parent who purchased the toy for their daughter']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B07XCRVK2Y","can be easily disrupted by others","0.9584963321685792","0.0085182581096887",NULL,"[5]","[390]","['Creating pictures and dropping beads']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","poor magnetic pen attachment design and having to buy replacement pens","0.1887885928153991","0.4637235105037689",NULL,"[2]","[184]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Issues with Magnetic Board and Pen Attachment"
"B085Q3TLF8","makes an annoying clicking noise","0.8368762135505676","0.0082335639744997",NULL,"[4]","[267]","['As a toy']","[]","['Unknown']","['Unknown']",1,"50","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","losing the pen renders the product useless","0.1572811901569366","0.2539228200912475",NULL,"[2]","[328]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","product arrived slightly damaged","0.2134726792573928","0.0837248265743255",NULL,"[4]","[226]","[""Child's toy""]","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","pen is not attached and was lost on the first day","0.1211697608232498","0.4647774696350097",NULL,"[3]","[204]","['Playing']","[]","['Unknown']","['Grandparent']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","size is smaller than expected","0.1347458660602569","0.4000005722045898",NULL,"[3]","[195]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","too loud for quiet environments","0.2042465209960937","0.159428596496582",NULL,"[3]","[200]","['As a busy toy for kids']","[]","[""Doctor's offices""]","['Parent who bought the toy for their child to use during appointments']",1,"1.7543859649122806","Issue","Noise Level and Travel"
"B07XCRT49W","too loud for use on long journeys","0.2768446207046509","0.3625862002372741",NULL,"[4]","[223]","['Entertainment for children']","[]","['On a road trip']","['Parent who purchased the toy for their children']",1,"1.7543859649122806","Issue","Noise Level and Travel"
"B07XCRT49W","pen is easily misplaced because it is detachable","0.582413911819458","0.0316843837499618",NULL,"[4]","[130]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","balls may malfunction and the pen is detachable","0.0434756353497505","0.6152324080467224",NULL,"[2]","[313]","['As a toy for kids']","[]","['Unknown']","['Parent who purchased the toy for their kids']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRVK2Y","makes a loud noise and balls frequently get stuck","0.0129437521100044","0.7076740264892578",NULL,"[3]","[360]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07XCRVK2Y","is slightly noisy","0.9043961465358734","0.0054959965636953",NULL,"[5, 5]","[361, 393]","['Entertainment during road trips', 'Traveling with kids']","[]","['Car', 'Unknown']","['Parent who purchased the product for their kids', 'Parent who travels with kids']",2,"3.508771929824561","Issue","Noisy Operation"
"B07XCRVK2Y","can become annoying over time","0.5012603402137756","0.0642836540937423",NULL,"[5]","[308]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRT49W","pens get lost easily","0.5982517004013062","0.2437092959880828",NULL,"[4]","[231]","['Entertaining kids']","['https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg']","['At home, on trips']","['Parent of young children']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","is loud","0.5196733499566714","0.3223652778348574",NULL,"[4, 5, 1]","[355, 300, 342]","['Writing', 'Playing a marble push game', 'On a plane']","[]","['Unknown', 'Unknown', 'Plane']","['Unknown', 'Parent or adult who enjoys playing with toys', 'Unknown']",3,"5.263157894736842","Issue","Noisy Operation"
"B07XCRVK2Y","design has limitations with only 19x20 holes","0.7630510330200195","0.0332942605018615",NULL,"[3]","[326]","['Calming during panic attacks']","['https://m.media-amazon.com/images/I/71+E+Jhhu4L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71piAyzQj4L._SL1600_.jpg']","['Unknown']","['Individual with panic attacks who uses fidget toys for calming']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B07XCRVK2Y","is noisy","0.9884816408157348","0.0012154792202636",NULL,"[5]","[366]","['Entertainment']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Noisy Operation"
