"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on May 12, 2023","Alex and PepaAlex and Pepa","yes","-","Good Product","The boxes looks very good, right height. I would recommend adding additional support to the side to prevent from buckling, as the soil when watered gets heavy.",4,"https://m.media-amazon.com/images/I/814uRo0TKrL.jpg , https://m.media-amazon.com/images/I/91vNQgqroOL.jpg","-","https://www.amazon.com/gp/customer-reviews/RVVCELQYQDJ7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 24, 2023","Ronald Abriola","yes","-","Garden bed","I love this garden bed. It is durable, good quality and easy to assemble. I would buy again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R27U3FIX161GVE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 29, 2023","LaNay MagoffinLaNay Magoffin","yes","-","Will Definitely Work","Purchased (2) 4X4 and (2) 4X8 24"" high boxes. Not hard to put together- just a little time consuming. The gloves provided are useless as the cloth gets caught up with the edges of the screws. For tall people like me, I recommend assembling on a raised surface to save the back as much as possible. Light and easy to move into place. Overall satisfied with the product.",5,"https://m.media-amazon.com/images/I/71P0shrEyOL.jpg , https://m.media-amazon.com/images/I/81l0IhxPHfL.jpg","-","https://www.amazon.com/gp/customer-reviews/RVWU7H4JOHSAV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 23, 2023","Debra Antes","yes","-","Edges are sharp","Protective film a little hard to remove.Will use for raise flower bed",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2KIRZ86KSL9CU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 1, 2023","Matthew J.","yes","-","Excellent Product!","Super happy with my garden beds. They are easy to assemble and 100% worth the time to put together. They're also offered in several nice colors so you can match the look you're going for. I also love that they are offered with a 2ft depth. Ideal for root veggies. The wife loves these boxes!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RNJ78Q87RPN5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 2, 2023","Deborah A LaPine","yes","-","Looking forward to fresh vegetables!","I bought two of these garden beds.  Took a bit to put them together but wasn’t hard to do and all of the pieces were there.  We filled them a few weeks ago and have our plants in and seedlings are already coming up.  Looking forward to fresh veggies soon!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2OS12GZHBW27W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM622WCG","Color: Brown | Size: 4x4x2FT"
"Reviewed in the United States on May 25, 2023","Terri WrightTerri Wright","yes","-","Quality Raised Bed","I purchased two of these raised beds. They were easy to assemble and sturdy. Perfect for what I needed.",5,"https://m.media-amazon.com/images/I/91Vq9Sz7S9L.jpg","-","https://www.amazon.com/gp/customer-reviews/R27PMM3FW4873O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 24, 2023","MB","yes","-","Great Garden bed","It was easy to put together and is perfect for my garden. I would buy again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2XX7DDSWDKQWW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","R. YandoliR. Yandoli","yes","-","Large capacity garden bed.  Well made & once filled with soil appears quite strong.","Like that it has the cross braces, I didn’t see braces on all the others I browsed. This one has three very supportive.  What I didn’t like was how tedious it was to put together.  Not difficult just time consuming.  I wouldn’t hesitate to buy again, have gotten complaints on their profile & again capacity",5,"https://m.media-amazon.com/images/I/71p1qLXkUkL.jpg , https://m.media-amazon.com/images/I/81-ytwMlYbL.jpg","-","https://www.amazon.com/gp/customer-reviews/RYY6YDGVJUVAR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 26, 2023","Angela Summers","yes","-","Good for price","This was a good product for the price and did the job.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RV66C1GJS7SY1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM5ZJWQP","Color: Silver | Size: 8x4x2FT"
"Reviewed in the United States on May 16, 2023","Kathy McPherson","yes","-","Great product!","We like the size of this raised bed.  It holds a lot of soil and should last many years.  We would recommend this product!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1S7TATFCC0BIF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 25, 2023","Jamie miller","yes","-","Works great","As advertised. Already have veggies growing",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3NSL194LGIS76/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 16, 2023","NinaNina","yes","-","Love my new garden bed","Very happy with my purchase! Set up was simple and it looks great in my new garden area. I’m looking forward to using this for many years to come.",5,"https://m.media-amazon.com/images/I/91BzoUmS8QL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1YIUZRZRZKAJA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM615TC9","Color: Silver | Size: 8x4x1FT"
"Reviewed in the United States on May 20, 2023","kristykristy","yes","-","Easy to install","Durable. Love it! Easy to install and will last for years! Perfect size for what we need. Went together fast!",5,"https://m.media-amazon.com/images/I/71TTVYjyWmL.jpg","-","https://www.amazon.com/gp/customer-reviews/R18XISSKJNWAIH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM615TC9","Color: Silver | Size: 8x4x1FT"
"Reviewed in the United States on May 17, 2023","Madison Dykster","yes","-","So cute","This garden bed is such a fun color!! Set up was easy and has made a great addition to my garden!!! 🪴",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2N3TCSFZT2NLB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61QFM3","Color: Green | Size: 6x3x1FT"
"Reviewed in the United States on May 17, 2023","F. K.","yes","-","Easy to assemble","This product was received as described on the site. It was easy to assemble and light and sturdy enough to move around before filling with soil.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3BMLVUQ89UVRX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 16, 2023","Ray ","yes","-","Worth the money.","This size garden bed works great with raising baby chickens and ducks until you can introduce them to a chicken coop or free range.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R297CMMBG13934/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on May 19, 2023","Amazon Customer","yes","-","Exceptional Raised Planter","Great looking raised planter.  It surpasssed my expetcations.  Plan on getting more to plant my garden.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RWA3D0N25J8HP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 29, 2023","tsandy","yes","-","Less weeds garden!","I am using this for my vegetable garden it made it easier to have less weeds and fence off the area from deer!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3LIKPV553I9ID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 18, 2023","Jordan","yes","-","Love it!","Ordered two for the backyard and I really like them. Seems like they will hold up well and look really nice!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R14YU0F65GMM9O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 17, 2023","Katie CoakleyKatie Coakley","yes","-","Perfect for a raised veggie garden","This product was very easy to put together. Our beds have a very hard red clay, so this was perfect!",5,"https://m.media-amazon.com/images/I/91fUkAVuB8L.jpg","-","https://www.amazon.com/gp/customer-reviews/R2HBJRKHW4883Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61W2ZH","Color: Green | Size: 8x4x1FT"
"Reviewed in the United States on April 7, 2023","HeatherHeather","yes","-","So happy with this!","It's huge and bigger than I was expecting. It's a good thing. I got this for a pollinator garden I'm planning. Only thing I didn't account for was the amount of soil I would need to fill it 😕 but super easy to out together too. I'm a 100lbs girl with zero muscle or know-how. Don't be intimidated by the amount of parts that come with the package. Take a deep breath, you'll be able to out it together on your own in about 40 minutes.",5,"https://m.media-amazon.com/images/I/71dlWsLt1VL.jpg , https://m.media-amazon.com/images/I/71gR00YAC-L.jpg","-","https://www.amazon.com/gp/customer-reviews/RMCIZWEPGF3BI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 17, 2023","Dick Murdock","yes","-","Great Garden beds","These garden beds we purchased (2) were just the right size, easy to assemble.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FX1RYBYKCJO1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Joy B.","yes","-","Raised Bed","Was fairly easy to put together with the instructions and the size of it is perfect for what i needed and fairly sturdy.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R30ZBRIY38ICAB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 19, 2023","Jimi","yes","-","good quality","Has so much room to grow all my favorite veggies. Looks great in my yard.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3D7PXPI2DICIX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 29, 2023","Mamabear","yes","-","I'm happy with my purchase","The product arrived undamaged and was easy to put together. Some of the holes didn't line up but was manageable. Haven't got to grow my garden yet due to cold weather but this week is looking good. I'm happy with my purchase.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RP07TX1F3CEXI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 19, 2023","Arisbeth Gutierrez","yes","-","Easy to build","Built in under an hour! Very sturdy best bang for your buck!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RZXWOI5V5XZJV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on May 17, 2023","Amela","yes","-","Amazing garden bed","So easy to assemble and it looks very nice in the garden.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3JWVG5A4YEXV5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 15, 2023","greytmama","yes","-","Seems ok.","Seems ok, but have just put it together, so we will see how long it lasts.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R24HRK6C4XTCK3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM615TC9","Color: Silver | Size: 8x4x1FT"
"Reviewed in the United States on May 19, 2023","Laura Marcheski","yes","-","great product","Easy to assemble and looks great, absolutely love this product",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2M4WZ5OROVTH0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 27, 2023","Jorge Luis Martinez Jr","yes","-","Easy to put together and looks great!!","I highly recommend this SnugNiture Galvanized Raised Garden Bed!! It is very easy to put together and looks great in my backyard. Looking forward to putting it to good use soon and planting a bunch of Dahlias :)",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3OWD80X12698M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 6, 2023","Kinga CarterKinga Carter","yes","-","LOVE IT","Went together real easy, light weight to move around before filling with dirt. Very attractive also. I cant wait to plant my annuals in it. Soon!!!!!!!!!",5,"https://m.media-amazon.com/images/I/81E8g92dzxL.jpg","-","https://www.amazon.com/gp/customer-reviews/RFF1GY4XKCLWZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 16, 2023","Megan KaiserMegan Kaiser","yes","-","Nice, Spacious Raised Bed","I’ve gotten my new raised beds together and couldn’t be happier. These are nice and tall, and have been planted for the summer. East assembly. The plastic wrap was a little hard, and I read that others left it on. I did not. I chose to peel it off to get the full color of the garden bed. Happy with this purchase and would highly recommended.",5,"https://m.media-amazon.com/images/I/81ErNai3AEL.jpg , https://m.media-amazon.com/images/I/81WAM+0e19L.jpg","-","https://www.amazon.com/gp/customer-reviews/R2BMKIH8YQ0335/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 27, 2023","OrganicFarmer","yes","-","Good value. Won't decay.","This is a large bed for the price. I filled the bottom 6 inches with partly composted wood. Then I added about 8 inches of amended soil. I plan on adding a few more inches of soil to it each year.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FKDHOZELE3RI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 12, 2023","Alexandra McShan","yes","-","Love color","Love that it includes the work gloves. The edges are very sharp. It’s a little hard to put together because top wing nut is a pain, the rest is easy. Love the color",4,"-","-","https://www.amazon.com/gp/customer-reviews/RUDGB62NBB1YI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61QFM3","Color: Green | Size: 6x3x1FT"
"Reviewed in the United States on April 28, 2023","M. ChavezM. Chavez","yes","-","Great design and perfect size","I purchased this flower bed for my mom because loves to plant flowers and vegetables. Assembly was very easy and it looks really good and not too time-consuming. I'm thinking about getting a second one for the backyard.",5,"https://m.media-amazon.com/images/I/81KODkpw5NL.jpg","-","https://www.amazon.com/gp/customer-reviews/RIFEUTHVWEE54/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 3, 2023","Amazon Customer","yes","-","Easy assembly!","This item was easy to assemble and sturdy.  Instructions we’re easy to read and understand.  My raised  flowerbed turned out so pretty, I ordered and second one!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RHVLOEF9461I4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 8, 2023","Noelle AnchakNoelle Anchak","yes","-","So good I bought another","Beds look great. The artificial wood looked way better than I anticipate. Most people think they are wood.",5,"https://m.media-amazon.com/images/I/918RVY0zgaL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2U1NAU3BBR29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 24, 2023","Rosemary K. BrownRosemary K. Brown","yes","-","I Love it!","Wasn’t difficult to put together. Some of the holes didn’t line up very well but manageable.We had better gloves to use so not sure if the ones that came with it would help much. It does have sharp edges. Be careful putting it together",5,"https://m.media-amazon.com/images/I/81MxHHRf9YL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3BWMELBX60NBS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","AnonAnon","yes","-","Tortoise Garden","I bought this as an outdoor garden for my baby redfoots. It was easy to put together, did it all my myself! Love the green color. I added a liner and filled with soil and voila!",5,"https://m.media-amazon.com/images/I/81AZomhC40L.jpg","-","https://www.amazon.com/gp/customer-reviews/R1V8NPBGET3J2Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61W2ZH","Color: Green | Size: 8x4x1FT"
"Reviewed in the United States on April 27, 2023","Ginny","yes","-","Great size!","This was so easy to assemble and place where you want.  I loved the size of it, ours is the green 6x3x2.  I would definitely buy another one for other parts of our yard.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RXZ6POYJJ2HXW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 16, 2023","Mary Hollenbeck","yes","-","Great size","Loved it so much bought a second one",5,"-","-","https://www.amazon.com/gp/customer-reviews/R37G2U86O1UQR9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM5ZJWQP","Color: Silver | Size: 8x4x2FT"
"Reviewed in the United States on March 16, 2023","Kindle Customer","yes","-","Easy to assemble","It was very easy to assemble  for two people  I did it by my self so a little cumbersome at times but only about an hour with help would go lots quicker only negative is I wish the corners would hook on the topof the sides better to keep them in a straighter  line it is thin metal so will bend till filled with dirt .",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1VQ394B1MOZQL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 30, 2023","AnuAnu","yes","-","Beautiful and Sturdy Garden Bed","Nice raised garden bed, it’s very sturdy and look’s beautiful. It was quite easy to assemble. I am very pleased with the purchase. Would buy them again",5,"https://m.media-amazon.com/images/I/812S1uQPBeL.jpg , https://m.media-amazon.com/images/I/913HO9mCOhL.jpg","-","https://www.amazon.com/gp/customer-reviews/RA2EJGZRPZUUY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 3, 2023","Kristi","yes","-","Ease to put together!","This product was so easy to put together.  I was able to put together by myself.  It is lightweight and very easy to move alone.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RCNK1LCX7ZD20/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 30, 2023","Latisha","yes","-","Nice color","Easy assembly will be even easier with two people. It took me about a 1 1/2 to put it together but it turned out great.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2ENJXD0ZVZT6I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 5, 2023","Michael Stephen Fitzpatrick","yes","-","Love 'em","The height is great.  No more bending over to cultivate or harvest.Love the woodgrain finish.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RJ1P79D6IWBNA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 29, 2023","Kindle Customer","yes","-","Does the job","Easy to assemble. Light weight to move around if needed to set up or change location next season. Looks good and is doing the job",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2WJ51SQGG14JF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 1, 2023","Jo Ann N.Jo Ann N.","yes","-","Great raised beds","Love this product. I ordered three of the 4’ x8’ beds.  Good quality and looks great.  Highly recommend.",5,"https://m.media-amazon.com/images/I/81OrE6dy8bL.jpg","-","https://www.amazon.com/gp/customer-reviews/R23Z881B2K5FS3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 29, 2023","Amazon Customer","yes","-","Looks great and does the job","We love this garden bed. It was fairly easy to install and held up great all year. This is the second one we purchased.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RQ2L1P2TCVPM7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on May 3, 2023","Nigar Sultana","yes","-","Pretty color","Love the color!  Very easy to install…just needs one person. Perfect size for my small yard.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1O08INY1JYH30/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61QFM3","Color: Green | Size: 6x3x1FT"
"Reviewed in the United States on May 1, 2023","Ling Ling","yes","-","Nice Product","The raised garden is nice and sturdy.  It came with all of the necessary parts and went together easily.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R33L14ALB6RJD9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on May 19, 2023","Kindle Customer","yes","-","Bolts","The media could not be loaded.                  Lot of bolts easy to assemble easy to strip the nut if you use a small impact battery tool other than that nice looking",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2R4SP6W3X31YS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Tami BoughnerTami Boughner","yes","-","Excellent for a raised garden","This was a bit of a challenge to put together, but the finished product is outstanding.  We will be planting our veggies this weekend.",5,"https://m.media-amazon.com/images/I/81aR8z4CV1L.jpg","-","https://www.amazon.com/gp/customer-reviews/R27HT72CXANS7J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 29, 2023","AR","yes","-","Good quality","I am very impressed with the quality of the raised flower bed for the price. It was not very difficult to assemble with help.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2EAOVJDG4NH8L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 5, 2023","Chris scott","yes","-","Great garden bed","Execellent product, easy to assemble and looks great!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1PTP6LVSRO5SN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 25, 2023","Amazon Customer","yes","-","All around a good product.","It came well packaged, It's well constructed and the instructions are easy to understand. The wood grain looks really good as well. All around a good product.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R25Q8YGCRYFJU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 27, 2023","Em","yes","-","Easy to assemble","This planter box was easy to assemble, looks great in the backyard, and seems sturdy. Excited to plant vegetables in it this spring.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RK70QSKTMAMVP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Gina","yes","-","Way better than I expected!","Well packed with understandable instructions. I was able to put it together with no additional help. I’m planning on purchasing another one.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1CMWY1BBU2RQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 1, 2023","Terry Langley","yes","-","Great Value, just teh solution I was looking for.","Delivered quicking in good condition, easy to assemble and meet evry expectation.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3JRZRYR8S8R7R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 2, 2023","lawnstriper","yes","-","Very sturdy Frame!  Easy to Assemble","After way too much time researching these types of products I chose this one based on reviews others have written.  I was pleasantly surprised when I received it as I'm looking to add several more to a rooftop garden area.  Easy to assemble, VERY STURDY, and instructions were easy to follow.  Looking forward to ordering more of these!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2HYOB9A16HOKC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 31, 2023","Karen Layer","yes","-","Beautiful planter boxes!","These planters are a dramatic addition to the garden.  I purchased the heather green ones and they look beautiful! I was able to assemble by myself..no help needed.  I like the fact that they have no bottom for drainage purposes although I highly suggest putting weed barrier below them because of this feature. I ordered two and I am happy that I did!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3ASU12Y3TDQTC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61W2ZH","Color: Green | Size: 8x4x1FT"
"Reviewed in the United States on April 29, 2023","Vincent FerlazzoVincent Ferlazzo","yes","-","Great product","Exactly what I was looking for. Fast shipping. Easy to assemble. Would recommend.",5,"https://m.media-amazon.com/images/I/910vAsRyWnL.jpg , https://m.media-amazon.com/images/I/917OsrYj-kL.jpg , https://m.media-amazon.com/images/I/91K0xqCw4SL.jpg , https://m.media-amazon.com/images/I/91oYjcH94nL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1B0LT68V66MWL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61W2ZH","Color: Green | Size: 8x4x1FT"
"Reviewed in the United States on April 27, 2023","William B","yes","-","Fit the need wonderfully","It was a little hard to assemble but we found it be awesome for our garden.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FCG3W0DBI8IB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 30, 2023","Lucy W.","yes","-","Nice Raised Gardening Bed","Easily assembled and ready for dirt. We ended up buying 3 more!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2HSHT1QK1ZCTF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM615TC9","Color: Silver | Size: 8x4x1FT"
"Reviewed in the United States on April 15, 2023","Maureen A Travers","yes","-","Ease of Assembly","Loved how easy this was to assemble!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3GEPUT5BGMBH9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 30, 2023","Kisha","yes","-","GREAT GARDEN BED!!!","Absolutely GREAT garden bed. Easy to put together!!! Easy to move around and manipulate into the space we needed it to go. Was sturdy and looks amazing! Looks like wood but will last for A LOT longer than real wood would. For the price, size and material, this is an outstanding product! We would definitely recommend this to anyone looking for a new garden bed.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R206YKQUP8BSWH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
